count	species	sample	rel_abund	sum_abund
954	Chryseobacterium sp. NEB161	JAE006.A0101	1.7233535578688396e-5	1
713	Chryseobacterium sp. NBC 122	JAE006.A0101	1.2879990427258728e-5	1
666	Chryseobacterium sp.	JAE006.A0101	1.2030958800216427e-5	1
581	Chryseobacterium sp. SNU WT5	JAE006.A0101	1.0495476070459076e-5	1
554	Chryseobacterium sp. G0201	JAE006.A0101	1.0007734497477328e-5	1
1216	Chryseobacterium indologenes	JAE006.A0101	2.196643528688165e-5	1
1061	Chryseobacterium shandongense	JAE006.A0101	1.9166437367912357e-5	1
901	Chryseobacterium gallinarum	JAE006.A0101	1.627611693542793e-5	1
862	Chryseobacterium aureum	JAE006.A0101	1.557160133000985e-5	1
855	Chryseobacterium piperi	JAE006.A0101	1.5445149811088657e-05	1
845	Chryseobacterium indoltheticum	JAE006.A0101	1.526450478405838e-5	1
712	Chryseobacterium arthrosphaerae	JAE006.A0101	1.28619259245557e-5	1
698	Chryseobacterium carnipullorum	JAE006.A0101	1.2609022886713313e-5	1
663	Chryseobacterium camelliae	JAE006.A0101	1.1976765292107345e-5	1
638	Chryseobacterium gleum	JAE006.A0101	1.1525152724531652e-5	1
810	Kaistella daneshvariae	JAE006.A0101	1.463224718945241e-5	1
692	Kaistella flava (ex Peng et al. 2021)	JAE006.A0101	1.2500635870495146e-5	1
603	Kaistella jeonii	JAE006.A0101	1.0892895129925684e-5	1
575	Kaistella carnis	JAE006.A0101	1.038708905424091e-5	1
1474	Epilithonimonas vandammei	JAE006.A0101	2.6627076984262783e-5	1
1716	Chryseobacterium taklimakanense	JAE006.A0101	3.099868663839548e-5	1
7359	Bergeyella cardium	JAE006.A0101	1.329366753915806e-4	1
1519	Elizabethkingia sp. JS20170427COW	JAE006.A0101	2.743997960589903e-5	1
799	Elizabethkingia meningoseptica	JAE006.A0101	1.4433537659719108e-5	1
5279	Riemerella anatipestifer	JAE006.A0101	9.536250976928306e-5	1
1964	Cloacibacterium normanense	JAE006.A0101	3.547868330874634e-5	1
1204	Ornithobacterium rhinotracheale	JAE006.A0101	2.1749661254445312e-5	1
690	Cruoricaptor ignavus	JAE006.A0101	1.2464506865089091e-5	1
1674	Blattabacterium cuenoti	JAE006.A0101	3.023997752486832e-5	1
40698	Tannerella sp. oral taxon HOT-286	JAE006.A0101	7.351891310078201e-4	1
28371	Tannerella forsythia	JAE006.A0101	5.12508006187598e-4	1
12644	Porphyromonas gingivalis	JAE006.A0101	2.2840757217708183e-4	1
1109	Porphyromonas asaccharolytica	JAE006.A0101	2.0033533497657685e-5	1
3299	Prevotella intermedia	JAE006.A0101	5.959479441728828e-5	1
1235	Prevotella copri	JAE006.A0101	2.230966083823917e-5	1
872	Prevotella sp. oral taxon 299	JAE006.A0101	1.5752246357040126e-5	1
807	Prevotella melaninogenica	JAE006.A0101	1.4578053681343328e-5	1
801	Prevotella oris	JAE006.A0101	1.4469666665125165e-5	1
851	Bacteroides zoogleoformans	JAE006.A0101	1.5372891800276547e-5	1
106688	Leptotrichia sp. oral taxon 212	JAE006.A0101	0.00192726566438061	1
576	Leptotrichia sp. oral taxon 498	JAE006.A0101	1.0405153556943936e-5	1
3796	Leptotrichia trevisanii	JAE006.A0101	6.857285226069303e-5	1
3116	Leptotrichia wadei	JAE006.A0101	5.628899042263421e-5	1
2279	Leptotrichia buccalis	JAE006.A0101	4.116900166020006e-5	1
2255	Leptotrichia hofstadii	JAE006.A0101	4.073545359532739e-5	1
1553	Leptotrichia hongkongensis	JAE006.A0101	2.8054172697801968e-5	1
731	Leptotrichia shahii	JAE006.A0101	1.3205151475913225e-5	1
7815	Pseudoleptotrichia goodfellowii	JAE006.A0101	1.4117408862416122e-4	1
52572	Fusobacterium hwasookii	JAE006.A0101	9.496870361035706e-4	1
15691	Fusobacterium nucleatum	JAE006.A0101	2.8345011191320714e-4	1
2537	Fusobacterium canifelinum	JAE006.A0101	4.58296433575812e-5	1
2079	Fusobacterium pseudoperiodonticum	JAE006.A0101	3.755610111959452e-5	1
922	Fusobacterium sp. oral taxon 203	JAE006.A0101	1.665547149219151e-5	1
772	Fusobacterium necrophorum	JAE006.A0101	1.394579608673736e-5	1
16820	Treponema denticola	JAE006.A0101	3.0384493546492536e-4	1
9174	Treponema sp. Marseille-Q4132	JAE006.A0101	1.6572374779757584e-4	1
1848	Treponema sp. OMZ 838	JAE006.A0101	3.338320099519513e-5	1
907	Treponema sp. OMZ 804	JAE006.A0101	1.6384503951646094e-5	1
5395	Treponema socranskii	JAE006.A0101	9.745799208283429e-5	1
2183	Treponema pedis	JAE006.A0101	3.94348094007094e-5	1
1080	Treponema parvum	JAE006.A0101	1.950966291926988e-5	1
711	Treponema medium	JAE006.A0101	1.2843861421852671e-5	1
9881	Fretibacterium fastidiosum	JAE006.A0101	1.784953512086164e-4	1
2930	Candidatus Nanosynbacter lyticus	JAE006.A0101	5.292899291987107e-5	1
52641	Homo sapiens	JAE006.A0101	9.509334867900797e-4	1
1134	Streptococcus phage PH10	JAE006.A0101	2.0485146065233376e-5	1
3524567	Neisseria mucosa	JAE007.A0101	0.08321755228221304	1
2764407	Neisseria elongata	JAE007.A0101	0.06526963001464171	1
2510384	Neisseria sicca	JAE007.A0101	0.05927196497284095	1
225664	Neisseria sp. oral taxon 014	JAE007.A0101	0.00532808873209484	1
74461	Neisseria sp. KEM232	JAE007.A0101	0.00175807756257318	1
8104	Neisseria sp. ZJ785	JAE007.A0101	1.9134124665385975e-4	1
6991	Neisseria sp. 10022	JAE007.A0101	1.6506251917042613e-4	1
197024	Neisseria meningitidis	JAE007.A0101	0.00465187781104763	1
130175	Neisseria subflava	JAE007.A0101	0.00307352502260194	1
69035	Neisseria lactamica	JAE007.A0101	0.00162996581475187	1
42982	Neisseria cinerea	JAE007.A0101	0.00101483581733418	1
42416	Neisseria gonorrhoeae	JAE007.A0101	0.00100147215178555	1
32504	Neisseria polysaccharea	JAE007.A0101	7.67442729668936e-4	1
32260	Neisseria flavescens	JAE007.A0101	7.616817148387852e-4	1
22727	Neisseria bacilliformis	JAE007.A0101	5.366007542821163e-4	1
16895	Neisseria chenwenguii	JAE007.A0101	3.9890305555490626e-4	1
14304	Neisseria animalis	JAE007.A0101	3.3772768905932995e-4	1
13889	Neisseria brasiliensis	JAE007.A0101	3.279292417047702e-4	1
9259	Neisseria animaloris	JAE007.A0101	2.1861162423100785e-4	1
8895	Neisseria dentiae	JAE007.A0101	2.100173234188157e-4	1
8033	Neisseria weaveri	JAE007.A0101	1.896648857811519e-4	1
7993	Neisseria zoodegmatis	JAE007.A0101	1.887204571204715e-4	1
6956	Neisseria musculi	JAE007.A0101	1.6423614409233074e-4	1
6477	Neisseria shayeganii	JAE007.A0101	1.5292661088068234e-4	1
5338	Neisseria wadsworthii	JAE007.A0101	1.2603400476780642e-4	1
5224	Neisseria zalophi	JAE007.A0101	1.2334238308486713e-4	1
5123	Neisseria canis	JAE007.A0101	1.20957700716649e-4	1
1453927	Eikenella corrodens	JAE007.A0101	0.03432825823342872	1
184073	Eikenella exigua	JAE007.A0101	0.00434609542143582	1
478038	Kingella denitrificans	JAE007.A0101	0.01128681970235905	1
7346	Kingella oralis	JAE007.A0101	1.7344432353396516e-4	1
3080	Kingella kingae	JAE007.A0101	7.272100687239486e-5	1
3721	Simonsiella muelleri	JAE007.A0101	8.785547615979912e-5	1
1995	Conchiformibius steedae	JAE007.A0101	4.710337945143758e-5	1
1463	Alysiella filiformis	JAE007.A0101	3.454247826438756e-5	1
560	Vitreoscilla filiformis	JAE007.A0101	1.322200124952634e-5	1
750	Jeongeupia sp. USM3	JAE007.A0101	1.770803738775849e-5	1
763	Laribacter hongkongensis	JAE007.A0101	1.8014976702479637e-5	1
5178428	Ottowia sp. oral taxon 894	JAE007.A0101	0.1222663955117539	1
2469	Ottowia sp. 27C	JAE007.A0101	5.829485908050095e-5	1
1927	Ottowia oryzae	JAE007.A0101	4.549785072828081e-5	1
743	Acidovorax sp. 1608163	JAE007.A0101	1.7542762372139413e-5	1
681	Acidovorax sp. HDW3	JAE007.A0101	1.6078897948084708e-5	1
629	Acidovorax sp. T1	JAE007.A0101	1.485114068920012e-5	1
1248	Acidovorax avenae	JAE007.A0101	2.9466174213230127e-5	1
874	Acidovorax ebreus	JAE007.A0101	2.0635766235867895e-5	1
869	Acidovorax carolinensis	JAE007.A0101	2.051771265328284e-5	1
528	Acidovorax monticola	JAE007.A0101	1.2466458320981977e-5	1
3366	Comamonas koreensis	JAE007.A0101	7.94736717962601e-5	1
1037	Comamonas serinivorans	JAE007.A0101	2.448431302814074e-5	1
802	Comamonas kerstersii	JAE007.A0101	1.893579464664308e-5	1
755	Comamonas testosteroni	JAE007.A0101	1.7826090970343548e-5	1
647	Comamonas sp. NLF-7-7	JAE007.A0101	1.5276133586506326e-5	1
633	Comamonas aquatica	JAE007.A0101	1.4945583555268166e-5	1
3411	Variovorax sp. HW608	JAE007.A0101	8.053615403952562e-5	1
495	Variovorax sp. PAMC26660	JAE007.A0101	1.1687304675920605e-5	1
874	Variovorax paradoxus	JAE007.A0101	2.0635766235867895e-5	1
1227	Hydrogenophaga sp. PBC	JAE007.A0101	2.897034916637289e-5	1
899	Hydrogenophaga sp. RAC07	JAE007.A0101	2.1226034148793175e-5	1
702	Hydrogenophaga sp. NH-16	JAE007.A0101	1.6574722994941948e-5	1
552	Hydrogenophaga sp. YM1	JAE007.A0101	1.3033115517390248e-5	1
550	Hydrogenophaga sp. BA0156	JAE007.A0101	1.2985894084356229e-5	1
466	Hydrogenophaga sp. BPS33	JAE007.A0101	1.1002593896927277e-5	1
726	Rhodoferax sp. BAB1	JAE007.A0101	1.7141380191350218e-5	1
573	Rhodoferax sediminis	JAE007.A0101	1.3528940564247487e-5	1
500	Rhodoferax ferrireducens	JAE007.A0101	1.180535825850566e-5	1
614	Polaromonas sp. JS666	JAE007.A0101	1.449697994144495e-5	1
442	Polaromonas naphthalenivorans	JAE007.A0101	1.0435936700519003e-5	1
629	Diaphorobacter sp. HDW4A	JAE007.A0101	1.485114068920012e-5	1
931	Serpentinomonas mccroryi	JAE007.A0101	2.198157707733754e-5	1
915	Serpentinomonas raichei	JAE007.A0101	2.160380561306536e-5	1
1637	Alicycliphilus denitrificans	JAE007.A0101	3.865074293834753e-5	1
733	Ramlibacter tataouinensis	JAE007.A0101	1.7306655206969297e-5	1
471	Limnohabitans sp. 63ED37-2	JAE007.A0101	1.1120647479512333e-5	1
712	Pulveribacter suum	JAE007.A0101	1.681083016011206e-5	1
693	Melaminivora sp. SC2-9	JAE007.A0101	1.6362226546288846e-5	1
642	Hylemonella gracilis	JAE007.A0101	1.5158080003921268e-5	1
455	Verminephrobacter eiseniae	JAE007.A0101	1.0742876015240152e-5	1
1853098	Lautropia mirabilis	JAE007.A0101	0.04375297155624064	1
6317	Ralstonia solanacearum	JAE007.A0101	1.4914889623796052e-4	1
1739	Ralstonia mannitolilytica	JAE007.A0101	4.105903602308269e-5	1
1016	Cupriavidus taiwanensis	JAE007.A0101	2.3988487981283506e-5	1
504	Pandoraea pnomenusa	JAE007.A0101	1.1899801124573703e-5	1
802	Achromobacter xylosoxidans	JAE007.A0101	1.893579464664308e-5	1
559	Alcaligenes faecalis	JAE007.A0101	1.3198390533009328e-5	1
589	Massilia oculi	JAE007.A0101	1.3906712028519668e-5	1
585	Janthinobacterium sp. Marseille	JAE007.A0101	1.3812269162451622e-5	1
475	Thiomonas sp. X19	JAE007.A0101	1.1215090345580376e-5	1
724	Paucibacter sp. KCTC 42545	JAE007.A0101	1.7094158758316195e-5	1
459	Aquabacterium olei	JAE007.A0101	1.0837318881308196e-5	1
2449	Thauera sp. MZ1T	JAE007.A0101	5.782264475016072e-5	1
1133	Sulfuritortus calidifontis	JAE007.A0101	2.6750941813773823e-5	1
7438112	Aggregatibacter aphrophilus	JAE007.A0101	0.1756191538537801	1
371340	Aggregatibacter segnis	JAE007.A0101	0.00876760347142698	1
240117	Aggregatibacter sp. 2125159857	JAE007.A0101	0.0056693344179152	1
86132	Aggregatibacter actinomycetemcomitans	JAE007.A0101	0.00203363823504321	1
356604	Haemophilus parainfluenzae	JAE007.A0101	0.0084196759528323	1
45510	Haemophilus influenzae	JAE007.A0101	0.00107452370868918	1
26883	Haemophilus haemolyticus	JAE007.A0101	6.347268921268153e-4	1
11460	Haemophilus pittmaniae	JAE007.A0101	2.7057881128494975e-4	1
10130	Haemophilus sp. oral taxon 036	JAE007.A0101	2.3917655831732468e-4	1
4245	Haemophilus parahaemolyticus	JAE007.A0101	1.0022749161471304e-4	1
1728	[Haemophilus] ducreyi	JAE007.A0101	4.079931814139556e-5	1
5000	Actinobacillus sp. GY-402	JAE007.A0101	1.180535825850566e-4	1
3378	Actinobacillus succinogenes	JAE007.A0101	7.975700039446424e-5	1
2725	Actinobacillus pleuropneumoniae	JAE007.A0101	6.433920250885584e-5	1
2016	Actinobacillus equuli	JAE007.A0101	4.759920449829482e-5	1
1902	Actinobacillus porcitonsillarum	JAE007.A0101	4.490758281535553e-5	1
1311	Actinobacillus indolicus	JAE007.A0101	3.095364935380184e-5	1
1264	Actinobacillus lignieresii	JAE007.A0101	2.984394567750231e-5	1
1255	Actinobacillus delphinicola	JAE007.A0101	2.9631449228849206e-5	1
1094	Actinobacillus suis	JAE007.A0101	2.5830123869610385e-5	1
15116	Pasteurella multocida	JAE007.A0101	3.568995908711431e-4	1
888	Pasteurella skyensis	JAE007.A0101	2.0966316267106053e-5	1
5535	Mannheimia granulomatis	JAE007.A0101	1.3068531592165766e-4	1
3314	Mannheimia varigena	JAE007.A0101	7.824591453737551e-5	1
3293	Mannheimia haemolytica	JAE007.A0101	7.775008949051827e-5	1
882	Mannheimia bovis	JAE007.A0101	2.0824651968003984e-5	1
601	Mannheimia sp. USDA-ARS-USMARC-1261	JAE007.A0101	1.4190040626723803e-5	1
6483	Rodentibacter heylii	JAE007.A0101	1.530682751797844e-4	1
4925	Rodentibacter sp. DSM 111151	JAE007.A0101	1.1628277884628076e-4	1
4916	Avibacterium paragallinarum	JAE007.A0101	1.1607028239762764e-4	1
2995	Avibacterium volantium	JAE007.A0101	7.07140959684489e-5	1
860	[Mannheimia] succiniciproducens	JAE007.A0101	2.0305216204629737e-5	1
639	Basfia succiniciproducens	JAE007.A0101	1.5087247854370232e-5	1
2586	Glaesserella parasuis	JAE007.A0101	6.105731291299128e-5	1
1743	Glaesserella sp. 15-184	JAE007.A0101	4.115347888915073e-5	1
3143	Histophilus somni	JAE007.A0101	7.420848201296659e-5	1
2660	Gallibacterium anatis	JAE007.A0101	6.280450593525012e-5	1
2438	Bibersteinia trehalosi	JAE007.A0101	5.75629268684736e-5	1
1933	Bisgaardia hudsonensis	JAE007.A0101	4.563951502738289e-5	1
1802	Frederiksenia canicola	JAE007.A0101	4.25465111636544e-5	1
1406	Otariodibacter oris	JAE007.A0101	3.3196667422917916e-5	1
581	Vespertiliibacter pulmonis	JAE007.A0101	1.3717826296383578e-5	1
421416	Cardiobacterium hominis	JAE007.A0101	0.00994993371173284	1
1207	Klebsiella pneumoniae	JAE007.A0101	2.8498134836032663e-5	1
1615	Escherichia coli	JAE007.A0101	3.813130717497328e-5	1
2060	Salmonella enterica	JAE007.A0101	4.863807602504332e-5	1
801	Cronobacter sakazakii	JAE007.A0101	1.8912183930126068e-5	1
482	Yokenella regensburgei	JAE007.A0101	1.1380365361199456e-5	1
427	Serratia sp. ATCC 39006	JAE007.A0101	1.0081775952763834e-5	1
579	Serratia symbiotica	JAE007.A0101	1.3670604863349557e-5	1
786	Providencia rettgeri	JAE007.A0101	1.8558023182370897e-5	1
440	Providencia vermicola	JAE007.A0101	1.038871526748498e-5	1
676	Proteus vulgaris	JAE007.A0101	1.596084436549965e-5	1
656	Morganella morganii	JAE007.A0101	1.5488630035159428e-5	1
805	Dickeya zeae	JAE007.A0101	1.900662679619411e-5	1
619	Pectobacterium carotovorum	JAE007.A0101	1.4615033524030008e-5	1
544	Brenneria goodwinii	JAE007.A0101	1.2844229785254158e-5	1
615	Pragia fontium	JAE007.A0101	1.4520590657961962e-5	1
511	Limnobaculum parvum	JAE007.A0101	1.2065076140192784e-5	1
495	Jinshanibacter zhutongyuii	JAE007.A0101	1.1687304675920605e-5	1
3118	Pseudomonas aeruginosa	JAE007.A0101	7.36182141000413e-5	1
512	Pseudomonas fluorescens	JAE007.A0101	1.2088686856709796e-5	1
679	Pseudomonas putida	JAE007.A0101	1.6031676515050688e-5	1
633	Pseudomonas stutzeri	JAE007.A0101	1.4945583555268166e-5	1
549	Acinetobacter baumannii	JAE007.A0101	1.2962283367839216e-5	1
449	Acinetobacter indicus	JAE007.A0101	1.0601211716138082e-5	1
441	Acinetobacter johnsonii	JAE007.A0101	1.0412325984001992e-5	1
13002	Stenotrophomonas maltophilia	JAE007.A0101	3.069865361541812e-4	1
1305	Stenotrophomonas sp. CW117	JAE007.A0101	3.0811985054699776e-5	1
464	Sulfurivermis fontis	JAE007.A0101	1.0955372463893252e-5	1
446	Methylococcus capsulatus	JAE007.A0101	1.053037956658705e-5	1
101229	Campylobacter showae	JAE007.A0101	0.00239008922230053	1
46899	Campylobacter rectus	JAE007.A0101	0.00110731899393131	1
8229	Campylobacter concisus	JAE007.A0101	1.9429258621848615e-4	1
1930	Campylobacter gracilis	JAE007.A0101	4.556868287783185e-5	1
887	Campylobacter curvus	JAE007.A0101	2.094270555058904e-5	1
1860	Desulfobulbus oralis	JAE007.A0101	4.3915932721641054e-5	1
3597982	Streptococcus sanguinis	JAE007.A0101	0.08495093303530943	1
243334	Streptococcus sp. oral taxon 061	JAE007.A0101	0.00574529009295043	1
182572	Streptococcus sp. NPS 308	JAE007.A0101	0.00431065573594379	1
92644	Streptococcus sp. oral taxon 431	JAE007.A0101	0.00218739122100199	1
54537	Streptococcus sp. 1643	JAE007.A0101	0.00128765764668824	1
17208	Streptococcus sp. oral taxon 064	JAE007.A0101	4.062932098247308e-4	1
14722	Streptococcus sp. 116-D4	JAE007.A0101	3.4759696856344064e-4	1
9341	Streptococcus sp. A12	JAE007.A0101	2.2054770298540275e-4	1
3162	Streptococcus sp. HSISM1	JAE007.A0101	7.46570856267898e-5	1
3078	Streptococcus sp. I-G2	JAE007.A0101	7.267378543936085e-5	1
2810	Streptococcus sp. LPB0220	JAE007.A0101	6.63461134128018e-5	1
2767	Streptococcus sp. I-P16	JAE007.A0101	6.533085260257032e-5	1
1402	Streptococcus sp. KS 6	JAE007.A0101	3.310222455684987e-5	1
1043	Streptococcus sp. FDAARGOS_192	JAE007.A0101	2.462597732724281e-5	1
842	Streptococcus sp. NSJ-72	JAE007.A0101	1.9880223307323532e-5	1
784	Streptococcus sp. HSISS3	JAE007.A0101	1.8510801749336874e-5	1
711	Streptococcus sp. zg-86	JAE007.A0101	1.678721944359505e-5	1
575	Streptococcus sp. HSISS2	JAE007.A0101	1.3576161997281509e-5	1
661663	Streptococcus oralis	JAE007.A0101	0.01562233752279526	1
208893	Streptococcus gordonii	JAE007.A0101	0.00493211340538804	1
90606	Streptococcus cristatus	JAE007.A0101	0.00213927258074032	1
56893	Streptococcus mitis	JAE007.A0101	0.00134328449480232	1
40811	Streptococcus pneumoniae	JAE007.A0101	9.63576951775749e-4	1
29524	Streptococcus australis	JAE007.A0101	6.970827944482422e-4	1
15061	Streptococcus intermedius	JAE007.A0101	3.556010014627075e-4	1
5636	Streptococcus anginosus	JAE007.A0101	1.330699982898758e-4	1
3282	Streptococcus constellatus	JAE007.A0101	7.749037160883115e-5	1
7575	Streptococcus salivarius	JAE007.A0101	1.7885117761636077e-4	1
7006	Streptococcus suis	JAE007.A0101	1.6541667991818132e-4	1
5800	Streptococcus parasanguinis	JAE007.A0101	1.3694215579866567e-4	1
5621	Streptococcus gwangjuense	JAE007.A0101	1.3271583754212064e-4	1
5026	Streptococcus pseudopneumoniae	JAE007.A0101	1.1866746121449888e-4	1
2059	Streptococcus dysgalactiae	JAE007.A0101	4.861446530852631e-5	1
2037	Streptococcus equi	JAE007.A0101	4.809502954515206e-5	1
3768	Streptococcus thermophilus	JAE007.A0101	8.896517983609866e-5	1
3110	Streptococcus agalactiae	JAE007.A0101	7.34293283679052e-5	1
2858	Streptococcus koreensis	JAE007.A0101	6.747942780561836e-5	1
1929	Streptococcus pyogenes	JAE007.A0101	4.554507216131484e-5	1
1788	Streptococcus equinus	JAE007.A0101	4.221596113241624e-5	1
1447	Streptococcus sobrinus	JAE007.A0101	3.4164706800115384e-5	1
1419	Streptococcus himalayensis	JAE007.A0101	3.350360673763906e-5	1
1364	Streptococcus pluranimalium	JAE007.A0101	3.220501732920344e-5	1
1352	Streptococcus mutans	JAE007.A0101	3.19216887309993e-5	1
1163	Streptococcus pseudoporcinus	JAE007.A0101	2.745926330928417e-5	1
1126	Streptococcus vestibularis	JAE007.A0101	2.6585666798154747e-5	1
1087	Streptococcus porcinus	JAE007.A0101	2.5664848853991303e-5	1
1025	Streptococcus ratti	JAE007.A0101	2.4200984429936604e-5	1
1006	Streptococcus respiraculi	JAE007.A0101	2.3752380816113387e-5	1
924	Streptococcus ferus	JAE007.A0101	2.181630206171846e-5	1
920	Streptococcus uberis	JAE007.A0101	2.1721859195650415e-5	1
913	Streptococcus milleri	JAE007.A0101	2.1556584180031336e-5	1
818	Streptococcus merionis	JAE007.A0101	1.931356611091526e-5	1
764	Streptococcus halotolerans	JAE007.A0101	1.803858741899665e-5	1
727	Streptococcus urinalis	JAE007.A0101	1.716499090786723e-5	1
716	Streptococcus iniae	JAE007.A0101	1.6905273026180106e-5	1
695	Streptococcus parauberis	JAE007.A0101	1.640944797932287e-5	1
662	Streptococcus canis	JAE007.A0101	1.5630294334261494e-5	1
650	Streptococcus acidominimus	JAE007.A0101	1.534696573605736e-5	1
603	Streptococcus gallolyticus	JAE007.A0101	1.4237262059757828e-5	1
557	Streptococcus marmotae	JAE007.A0101	1.3151169099975306e-5	1
504	Streptococcus troglodytae	JAE007.A0101	1.1899801124573703e-5	1
484	Streptococcus pantholopis	JAE007.A0101	1.142758679423348e-5	1
442	Streptococcus periodonticum	JAE007.A0101	1.0435936700519003e-5	1
56862	Abiotrophia defectiva	JAE007.A0101	0.00134255256259029	1
565	Aerococcus sanguinicola	JAE007.A0101	1.3340054832111397e-5	1
1128	Enterococcus cecorum	JAE007.A0101	2.663288823118877e-5	1
609	Enterococcus avium	JAE007.A0101	1.4378926358859894e-5	1
606	Enterococcus faecalis	JAE007.A0101	1.430809420930886e-5	1
484	Enterococcus saigonensis	JAE007.A0101	1.142758679423348e-5	1
460	Enterococcus durans	JAE007.A0101	1.0860929597825208e-5	1
889	Vagococcus teuberi	JAE007.A0101	2.0989926983623063e-5	1
666	Vagococcus coleopterorum	JAE007.A0101	1.572473720032954e-5	1
514	Vagococcus carniphilus	JAE007.A0101	1.213590828974382e-5	1
510	Vagococcus zengguangii	JAE007.A0101	1.2041465423675774e-5	1
490	Vagococcus hydrophili	JAE007.A0101	1.1569251093335549e-5	1
736	Carnobacterium divergens	JAE007.A0101	1.7377487356520334e-5	1
611	Carnobacterium maltaromaticum	JAE007.A0101	1.4426147791893915e-5	1
626	Jeotgalibaca porci	JAE007.A0101	1.4780308539649088e-5	1
518	Jeotgalibaca ciconiae	JAE007.A0101	1.2230351155811865e-5	1
47667	Gemella morbillorum	JAE007.A0101	0.00112545202421637	1
1436	Gemella sanguinis	JAE007.A0101	3.390498891842826e-5	1
1139	Gemella haemolysans	JAE007.A0101	2.6892606112875896e-5	1
596	Gemella sp. oral taxon 928	JAE007.A0101	1.4071987044138748e-5	1
1967	Lachnoanaerobaculum umeaense	JAE007.A0101	4.6442279388961267e-5	1
1474	Filifactor alocis	JAE007.A0101	3.480219614607469e-5	1
525	Clostridioides difficile	JAE007.A0101	1.2395626171430944e-5	1
885	Mogibacterium pumilum	JAE007.A0101	2.089548411755502e-5	1
5332	Selenomonas sp. oral taxon 920	JAE007.A0101	1.2589234046870437e-4	1
