species	LIB030.A0117	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN013.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.F0101	SYN015.G0101	SYN015.H0101	SYN015.I0101	SYN016.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN017.F0101	SYN017.G0101	SYN018.C0101	SYN018.H0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Lactococcus cremoris	1	90	191	153	247	222	161	109	174	362	448	333	325	90	59	342	585	524	115	311	186	101	136	188	460	428	236	530	336	138	255	87	145	130	242	144
Abiotrophia defectiva	3	48957	115803	134524	184	115	318	161	966	97	26460	0	2934	52	34	0	0	0	437	126	222209	95302	43	0	0	0	17408	0	0	2640	0	1272	1535	3407	388	1798
Marinilactibacillus sp. 15R	1	85	190	129	106	98	155	125	87	305	110	0	0	0	0	0	234	281	107	254	267	230	59	0	181	177	109	406	125	0	0	85	134	146	0	100
Gemella morbillorum	2	5022	9280	12235	3419	2856	1661	2387	2418	1768	1858	840	2307	2513	1550	854	470	499	2962	2328	8622	2419	2341	1211	837	460	2386	749	2188	2367	872	1869	4791	3361	2887	4184
Staphylococcus epidermidis	1	73	103	0	193	135	104	119	143	155	0	0	0	0	0	0	122	173	84	189	143	92	0	0	118	0	0	201	232	0	0	0	209	96	103	129
Veillonella parvula	2	14882	19547	18501	2047583	2605711	883855	1975560	1336518	519049	300355	69039	346632	63199	230338	504196	332324	439625	2521103	1141274	1954349	2940596	226234	511547	317220	154409	1741487	472189	2040901	1247886	2152978	3400842	2433319	3514640	2352756	4710122
Clostridium botulinum	1	108	149	143	495	331	695	389	414	477	210	0	422	156	56	202	658	885	344	502	220	239	194	162	581	484	400	737	1176	319	320	201	567	562	476	486
Capnocytophaga gingivalis	1	3066	4801	13219	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	109	0	93	0	0	0	0	0	0	0	0	0	135	0	0
Capnocytophaga sputigena	1	10239	13025	37809	0	0	0	184	0	0	0	0	0	66	36	0	0	0	0	0	0	85	43	120	0	0	0	0	0	78	0	0	0	135	0	101
Flavobacterium commune	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	130	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium glaciei	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella oris	1	19339	9764	10614	206602	150075	749015	234015	411382	3151	5954	10864	41538	98826	52335	195277	12979	8076	694426	51330	1477	6976	48722	150864	108751	17853	12735	3322	89535	438219	8043	795098	421358	1550552	202147	182766
Leptotrichia sp. oral taxon 212	1	1160	972	1186	424	458	635	393	467	420	1668	95	348	82	92	0	0	0	404	546	1489	1109	123	169	109	0	1488	109	957	132	123	165	721	295	213	388
Leptotrichia sp. oral taxon 498	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0
Homo sapiens	157	139627	55567	58466	22903	20761	29406	28488	27349	22728	27156	23550	27366	20990	18789	29127	24678	29785	27177	27156	26902	23424	15402	22992	26592	18324	34966	29082	26261	26157	23550	28176	26447	35860	27956	31955
Rothia mucilaginosa	0	3194424	3440696	1722223	1123	4726	2478	4970	4201	1284	5731	875	7594	554	783	1505	416	545	2296	5552	178552	2815	476	445	1004	181	3090	0	828	1871	1921	2465	1370	2346	2267	1566
Rothia sp. ZJ932	0	395	457	245	0	0	0	79	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia nasimurium	0	349	447	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia terrae	0	202	362	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia kristinae	0	101	97	165	0	0	0	140	88	0	0	96	0	107	0	0	0	0	168	91	0	0	100	81	0	0	0	0	0	78	0	0	91	0	0	0
Rothia amarae	0	68	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter sp. QXT-31	0	125	133	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	72	0	0	78	0	0	109
Arthrobacter alpinus	0	84	100	106	0	0	0	75	93	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter crystallopoietes	0	71	104	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria sp. TGY1127_2	0	75	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria flava	0	112	157	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria turfanensis	0	92	113	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria palustris	0	77	102	143	0	0	0	78	89	0	0	0	0	0	0	0	0	0	143	83	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	165
Auritidibacter sp. NML130574	0	402	406	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glutamicibacter creatinolyticus	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus luteus	0	73	100	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium oxydans	0	134	174	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium hominis	0	84	162	130	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xylanimonas allomyrinae	0	312	285	203	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacterium aurantiacum	0	98	303	281	0	0	0	0	89	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
Georgenia sp. Z443	0	91	183	256	0	126	0	96	134	74	0	0	0	0	0	0	0	0	72	166	0	0	0	0	0	0	0	0	0	0	117	0	75	0	0	0
Schaalia meyeri	0	4275	8157	9379	596	24360	86	14693	30726	19253	1129	476	3094	530	638	1942	5685	10007	9661	39291	648	1070	685	603	1213	205	3591	188	10283	2014	21177	2700	6842	2917	6774	1887
Schaalia cardiffensis	0	300	628	743	86	1001	0	732	1334	716	0	0	243	0	54	115	184	353	422	1581	0	97	0	0	0	0	242	0	395	175	762	183	315	232	392	150
Schaalia sp. ZJ405	0	150	249	302	0	450	0	431	620	345	0	0	0	0	0	0	105	171	162	963	0	0	0	0	0	0	95	0	184	0	384	0	147	0	165	0
Actinomyces sp. ZJ34	0	386	638	807	287	151	0	264	466	166	0	0	0	0	0	0	0	0	322	329	0	0	0	0	214	0	111	0	0	72	193	443	210	370	213	179
Actinomyces sp. ZJ750	0	367	706	795	238	201	0	219	492	135	0	0	0	0	0	0	0	0	298	379	0	0	0	0	117	0	125	0	90	93	205	430	174	339	208	0
Actinomyces sp. Chiba101	0	282	560	570	369	249	0	311	438	211	0	143	0	199	99	111	0	126	556	400	0	0	128	122	98	0	127	0	96	147	247	542	358	355	223	238
Actinomyces sp. Z16	0	256	432	495	211	178	0	169	380	130	0	0	0	0	0	0	0	0	241	305	0	0	0	0	95	0	123	0	89	0	198	303	138	252	189	0
Actinomyces sp. zg-993	0	213	363	477	242	278	0	199	401	90	0	0	115	0	0	0	0	0	280	219	0	0	0	0	177	0	155	0	0	91	170	387	186	358	216	211
Actinomyces sp. 432	0	197	333	407	230	112	0	215	335	95	0	98	0	154	85	0	0	0	358	178	0	0	76	64	154	0	0	0	0	94	140	329	264	269	190	216
Actinomyces sp. HMT897	0	98	199	189	77	0	0	0	141	0	0	0	0	0	0	0	0	0	98	109	0	0	0	0	0	0	0	0	0	0	0	142	0	128	0	0
Actinomyces sp. oral taxon 897	0	69	113	134	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0
Actinomyces pacaensis	0	17350	30696	38753	33815	7811	401	60506	23111	54672	25272	1947	929	126	193	370	677	484	51472	37025	2272	1264	275	603	2785	1323	3800	453	34169	16491	4552	2061	6305	25761	70931	21019
Actinomyces slackii	0	528	931	931	380	158	0	222	546	95	0	0	0	0	0	0	0	0	380	247	0	0	0	0	114	0	177	0	0	127	211	700	190	494	334	109
Actinomyces howellii	0	379	689	788	250	194	0	168	454	174	0	0	0	0	0	0	0	0	300	295	0	0	0	0	104	0	140	0	85	73	230	434	150	338	216	0
Actinomyces radicidentis	0	374	654	804	259	262	0	354	607	201	0	0	0	73	0	0	0	120	396	501	0	0	49	0	0	0	107	0	100	106	250	411	270	295	213	187
Actinomyces procaprae	0	225	380	486	122	98	0	136	207	72	0	0	0	0	0	0	0	0	125	213	0	0	0	0	0	0	0	0	0	0	88	201	79	191	104	0
Actinomyces weissii	0	209	361	466	148	166	0	199	395	149	0	0	0	51	37	91	0	0	183	317	0	0	54	164	143	0	0	0	98	115	184	216	146	234	157	0
Actinomyces qiguomingii	0	200	370	387	161	0	0	164	244	0	0	0	0	0	0	0	0	0	244	147	0	0	0	0	0	0	0	0	0	0	0	274	148	200	140	142
Actinomyces wuliandei	0	189	319	326	157	0	0	111	245	0	0	0	0	0	0	0	0	0	156	151	0	0	0	0	0	0	0	0	0	0	95	278	68	204	136	0
Actinomyces israelii	0	157	318	327	136	99	0	182	257	92	0	0	0	0	36	0	0	0	119	239	0	0	0	0	258	0	0	0	0	0	102	192	126	230	0	0
Actinomyces gaoshouyii	0	126	277	314	98	73	0	99	152	0	0	0	0	0	0	0	0	0	130	170	0	0	0	0	0	0	0	0	0	0	0	228	74	118	109	0
Pauljensenia hongkongensis	0	1790	3410	4433	123	5776	0	4182	7897	4314	273	113	857	123	180	437	1335	2293	2144	8422	176	323	150	106	305	0	908	0	2397	394	4973	597	1818	857	1524	473
Trueperella sp. 19M2397	0	71	111	176	0	90	0	98	166	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trueperella pyogenes	0	99	185	240	112	156	0	217	430	116	0	0	0	0	40	109	0	0	180	244	0	0	0	0	0	0	0	0	220	100	190	235	132	105	152	134
Flaviflexus sp. dk850	0	88	163	225	0	89	0	81	81	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flaviflexus salsibiostraticola	0	130	203	386	0	104	0	0	96	86	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0
Arcanobacterium sp. JY-X040	0	97	155	249	0	0	0	76	0	0	0	0	0	106	42	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobaculum sp. 313	0	133	234	430	0	0	0	93	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Winkia sp. C64	0	77	140	221	94	179	0	243	264	110	0	0	0	0	31	0	0	0	188	333	0	0	0	0	0	0	0	0	0	136	200	116	151	197	122	154
Tessaracoccus aquimaris	0	109	264	242	0	0	0	78	82	0	0	0	0	128	69	0	0	0	121	0	0	0	43	0	0	0	0	0	0	0	0	0	81	0	0	0
Tessaracoccus flavus	0	95	261	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tessaracoccus defluvii	0	93	241	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tessaracoccus flavescens	0	84	245	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tessaracoccus sp. MC1865	0	81	210	175	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	95	0	0	51	145	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium avidum	0	135	201	173	80	0	0	119	133	0	0	0	0	0	0	0	0	0	79	101	0	0	0	0	0	0	0	0	0	127	0	95	87	146	126	0
Propionibacterium australiense	0	149	227	228	0	0	0	86	104	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	121
Propionibacterium acidifaciens	0	93	171	202	96	0	0	104	116	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	119	0	0	81	134	0	0
Corynebacterium bovis	0	598	177	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sp. Marseille-Q3630	0	121	115	81	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium argentoratense	0	106	234	160	0	255	0	0	103	0	0	0	164	0	0	0	0	0	0	79	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0
Corynebacterium jeikeium	0	101	112	98	0	0	0	85	126	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	101
Corynebacterium aquilae	0	81	131	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sanguinis	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium vitaeruminis	0	73	105	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces lividans	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	103	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0
Scardovia inopinata	0	146	196	148	0	0	0	93	0	0	0	0	0	128	72	0	0	0	120	0	0	0	65	83	0	0	0	0	0	0	0	0	109	0	0	0
Micromonospora maris	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lancefieldella parvula	0	9476	7725	8468	159006	115688	317145	192739	507360	23099	47535	37684	98812	19057	44506	122044	43484	78922	242877	116935	11901	58093	59194	30811	23686	5091	91094	15937	113003	97987	291557	291789	90748	56257	93689	136195
Olsenella sp. oral taxon 807	0	2475	3966	6800	1478	631	1122	2316	3080	92	223	678	571	981	688	1346	235	255	2303	789	322	269	766	607	387	0	429	0	257	2159	1503	1754	1841	2464	1344	1576
Olsenella uli	0	95	122	117	14369	6857	12303	14580	19483	1025	2117	3462	5845	3361	3373	13308	1325	1207	14392	5015	4141	2899	5213	2705	1098	303	5474	204	1869	20842	14623	16682	12612	23282	13747	11609
Collinsella aerofaciens	0	91	115	124	4386	2208	2920	4886	7165	357	655	1101	1345	1132	965	3210	422	441	4512	1459	1053	780	1322	878	447	91	1419	0	597	5447	3871	4462	4048	6469	3890	3855
Cryptobacterium curtum	0	437	532	551	17404	14701	309	22228	50421	10002	352	2750	24030	28999	29525	58644	21128	5325	25011	11183	1068	14953	56300	27252	23005	7189	7935	489	152	719	75158	17099	6558	925	62398	96119
Streptococcus sp. LPB0220	0	167775	220880	171034	1690	1238	695	2755	3415	1001	23787	6934	207413	21769	9748	4113	444	175	2086	1324	177909	187319	13858	18720	2852	353	94831	148	630	2950	1740	972	1607	780	503	6845
Streptococcus sp. HSISM1	0	156321	216254	163237	382	429	605	2368	2982	822	21270	6136	187449	19187	8608	3686	408	167	1802	1166	165718	167488	12083	16476	2504	244	86560	0	362	2628	1393	861	632	701	469	5591
Streptococcus sp. oral taxon 431	0	116441	338388	250500	237	212	271	237	151	0	3237	500	38307	405	283	166	0	0	156	94	58430	19221	221	412	139	0	11733	0	646	267	217	88	294	199	170	453
Streptococcus sp. oral taxon 061	0	115898	323094	286971	670	419	498	326	301	121	1830	601	13552	619	358	161	0	0	260	132	44261	17768	381	587	161	0	9938	0	669	232	187	137	674	298	136	633
Streptococcus sp. A12	0	92578	171364	99466	579	351	385	338	355	113	3157	1040	21524	1840	867	417	0	0	234	128	69153	25035	1192	1623	359	0	11606	0	563	340	293	137	433	167	165	907
Streptococcus sp. I-P16	0	28081	44057	29693	0	79	0	252	146	100	1690	600	9637	818	449	212	0	0	135	122	21919	11122	536	882	190	0	5241	0	292	250	164	0	0	0	124	419
Streptococcus sp. I-G2	0	24588	39091	25606	0	0	191	148	130	67	1111	407	6753	566	295	132	0	0	85	0	17912	8679	362	508	133	0	3908	0	193	144	115	0	79	0	111	245
Streptococcus sp. FDAARGOS_192	0	15321	18160	18865	214	741	236	3034	1039	1251	10063	5008	13150	821	844	1211	224	259	1006	1742	37681	43911	690	750	1702	811	14694	425	460	2898	3438	665	341	685	4050	3078
Streptococcus sp. 116-D4	0	11682	29755	25857	1659	821	0	164	0	0	1188	126	2821	116	153	0	0	0	0	0	14116	2579	51	167	0	78	2109	162	692	0	110	0	1116	0	0	716
Streptococcus sp. NPS 308	0	9494	22196	21056	412	237	0	81	92	128	7017	447	6182	351	576	0	0	0	110	0	36540	4499	57	597	0	0	2865	0	677	167	0	0	348	150	0	820
Streptococcus sp. HSISS3	0	9415	11476	10722	210	560	168	1662	561	789	2983	1193	4278	337	369	538	131	150	629	889	15798	12575	342	404	768	301	4713	172	100	1317	2038	317	438	347	1415	1214
Streptococcus sp. 1643	0	7460	19252	17432	907	436	329	96	84	0	8864	441	4878	201	384	0	0	0	133	0	42948	3738	0	367	0	0	2276	0	111	76	128	0	673	102	146	1062
Streptococcus sp. oral taxon 064	0	6436	13440	11724	0	0	89	0	0	0	8705	368	3766	101	222	0	0	0	0	0	42743	6176	0	221	0	0	1304	0	0	0	0	0	82	0	0	680
Streptococcus sp. HSISS2	0	4835	6683	6386	88	238	114	480	252	264	2681	1103	3793	279	216	246	0	0	271	285	11090	11146	183	260	364	133	3874	116	0	591	988	155	107	156	933	787
Streptococcus sp. HSISS1	0	1996	2688	2612	0	87	0	257	94	147	928	420	1559	121	96	124	0	0	97	164	4301	4404	94	117	173	0	1530	0	0	301	462	0	0	0	370	326
Streptococcus sp. zg-86	0	574	1093	817	111	85	0	0	0	0	0	0	275	0	0	0	0	0	0	0	638	412	0	0	0	0	230	0	248	0	0	0	75	0	0	0
Streptococcus sp. KS 6	0	558	967	756	223576	104961	1516	13155	1357	1083	429	109	1379	405	274	258	392	1551	3735	1846	1266	1864	1839	3662	7872	8137	66551	17266	34682	597	9294	1589	148425	1426	1643	79286
Streptococcus sp. NSJ-72	0	475	869	717	12447	16485	905	3572	1701	850	0	0	343	279	421	437	487	780	3213	2339	422	862	497	965	951	985	3817	1164	205970	971	4915	484	8478	6156	3548	8426
Streptococcus sp. FDAARGOS_522	0	162	236	216	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	193	136	0	0	0	0	165	0	0	0	0	0	0	0	0	0
Streptococcus sp. DAT741	0	147	233	185	276	138	157	149	116	65	0	0	0	140	89	0	121	136	133	126	159	0	88	69	129	112	102	134	195	84	0	0	296	131	0	204
Streptococcus salivarius	0	430759	540593	644768	6614	17993	6757	56314	24787	27616	288847	139969	485154	24887	20124	25456	5256	7200	23572	32983	1164675	1436735	17911	18304	38328	17284	500340	11393	3245	63643	89334	15556	8943	18892	97891	80414
Streptococcus parasanguinis	0	274474	369910	328424	706	863	1186	5621	5170	1091	31827	13347	483948	29258	15778	9681	1154	529	2691	2372	304048	289386	13743	21279	4719	472	251008	156	908	5088	2775	1493	1389	3268	840	7613
Streptococcus australis	0	120285	210314	134084	1057	613	461	582	522	306	6595	1261	22756	1755	1250	494	0	0	520	339	79572	24385	878	1720	388	108	13330	167	1001	795	364	243	921	374	370	1490
Streptococcus pneumoniae	0	26513	63196	58340	3053	1617	350	536	458	475	6010	1109	10731	614	837	235	560	766	424	552	50920	19475	307	1015	728	555	10849	789	3523	529	658	206	2240	801	789	2050
Streptococcus koreensis	0	25173	39631	26441	546	261	0	145	110	0	978	418	5827	441	218	107	0	0	77	0	18279	7754	270	371	112	0	3554	0	113	131	113	0	370	0	0	402
Streptococcus equinus	0	20287	25636	22941	742	1203	222	3408	987	1834	6229	2511	7336	746	910	1190	327	414	919	2119	34093	24938	735	964	1813	828	8588	566	1263	3003	4577	564	806	615	3254	2411
Streptococcus thermophilus	0	17538	23473	23265	2031	2102	605	2688	1508	1505	9860	4501	14263	979	893	1400	766	800	1259	1614	37934	39501	953	1168	2000	1178	16974	1248	3439	2748	3900	822	1831	1303	4025	3594
Streptococcus anginosus	0	2850	4528	3645	1085041	516582	6030	65406	6931	6318	1391	598	3212	1687	1439	1657	2847	8540	22731	12016	4128	10080	8752	17669	38613	40408	342677	83700	286513	2773	47250	8072	727883	10852	6356	386205
Streptococcus constellatus	0	1396	1832	1388	37931	44260	7287	10743	6496	3497	514	269	762	903	1090	1205	1704	2175	9805	7463	1412	1558	1910	2668	3008	3064	10043	3807	515370	2926	12513	2204	29146	16351	10202	25315
Streptococcus vestibularis	0	8035	10830	10635	281	546	96	1092	469	612	3608	1602	5166	363	331	403	0	133	420	691	18838	15879	293	424	628	293	5542	156	255	1135	1675	253	418	271	1421	1162
Streptococcus gwangjuense	0	7544	17352	18665	648	336	0	81	0	0	1296	144	1483	79	77	0	0	0	0	0	18889	2214	0	126	0	0	1427	0	426	0	0	0	475	0	0	425
Streptococcus suis	0	5029	10466	7973	4814	2675	1002	1075	758	676	1362	520	3014	598	407	341	428	489	973	789	7398	5324	563	641	679	554	3779	890	5018	446	633	489	4380	779	734	2690
Streptococcus pseudopneumoniae	0	4791	11695	11255	112	0	0	0	0	0	444	0	794	0	74	0	0	0	0	0	7134	858	0	68	0	0	552	0	0	0	0	0	80	0	0	114
Streptococcus equi	0	1484	2592	2243	6816	4479	5948	3288	3668	2656	1087	545	1654	1231	797	725	1062	1163	3339	3645	2306	2201	1458	1149	1338	1023	2603	1497	6696	1653	1184	1813	8956	2941	2753	5837
Streptococcus dysgalactiae	0	893	1576	1392	2926	2114	2253	1744	1966	1879	1518	686	1596	377	206	513	1245	1574	1598	2006	1926	2436	664	728	1386	1002	3299	1345	7659	1122	1062	817	3996	1610	1238	2268
Streptococcus merionis	0	1218	1931	1481	981	538	306	185	110	82	250	98	1169	290	137	97	0	0	187	86	1334	1082	187	170	101	87	1077	104	476	120	114	89	789	134	0	460
Streptococcus pyogenes	0	1210	2338	2036	3357	2067	1916	1311	1263	2315	798	333	1219	747	223	490	1812	2583	955	1875	1650	1310	891	654	1905	1488	1616	2184	4807	1089	1062	713	3445	1985	1704	2082
Streptococcus pluranimalium	0	1152	2296	1707	399	290	103	146	129	98	298	106	541	77	41	0	0	0	146	110	1337	1062	74	85	0	0	564	0	958	99	108	0	389	97	0	242
Streptococcus himalayensis	0	993	2099	1524	790	553	0	127	0	0	202	0	433	51	0	0	105	143	81	77	1263	680	42	61	123	177	534	184	3316	0	144	0	537	171	99	397
Streptococcus mutans	0	854	1666	1454	2404	1638	0	715	820	275	979	304	1576	254	283	189	194	276	1137	387	1830	2681	184	296	322	599	4790	1002	4847	331	358	419	2460	844	488	2104
Streptococcus sobrinus	0	851	1663	1329	652	382	247	287	209	86	244	203	465	242	190	101	0	0	217	132	1345	1001	148	122	0	0	688	0	445	184	155	112	513	139	110	424
Streptococcus periodonticum	0	754	2439	1632	74394	35426	0	4389	113	0	0	0	0	0	35	79	184	581	1107	331	192	551	517	1154	2673	2833	24614	5716	29818	131	3419	349	48530	666	425	26130
Streptococcus porcinus	0	725	1150	1132	1996	2283	1719	1492	1648	1533	1152	369	1705	638	374	257	259	327	1448	2128	1730	2106	877	811	524	434	4301	502	1635	575	387	931	3725	1432	658	1777
Streptococcus canis	0	718	1334	1166	898	443	1197	272	402	261	330	117	459	116	39	98	213	259	195	254	1179	986	207	69	218	173	560	288	766	201	239	189	761	292	279	726
Streptococcus pseudoporcinus	0	673	1157	970	2854	1489	815	1770	1446	1764	372	0	643	726	138	660	4234	6432	721	3905	767	702	1017	833	3805	3102	1026	4990	6570	1599	1667	946	2317	3148	2444	1516
Streptococcus agalactiae	0	655	1443	984	3831	2418	1210	964	779	732	288	171	661	122	108	175	692	829	978	980	877	752	246	297	799	569	1914	857	11160	323	693	358	3954	734	670	2061
Streptococcus iniae	0	653	1246	1027	427	282	0	117	137	76	123	0	224	0	0	0	0	0	195	74	644	427	0	0	0	0	355	0	602	155	0	0	453	114	0	345
Streptococcus respiraculi	0	641	1273	970	1150	660	433	205	201	160	245	0	377	104	44	0	0	0	174	178	856	613	123	60	0	77	591	122	392	112	91	132	1009	207	226	597
Streptococcus acidominimus	0	573	1082	911	718	392	108	81	0	0	154	0	344	0	0	0	0	0	0	0	729	558	37	0	0	75	568	140	326	0	0	0	498	0	0	314
Streptococcus milleri	0	573	777	618	197153	103488	251	13657	1357	389	204	89	327	373	587	535	582	1796	5597	2219	691	1296	1645	3489	7110	7717	61497	15207	244306	1063	12543	1201	129954	7076	3794	73428
Streptococcus gallolyticus	0	533	1096	945	3587	1692	0	189	0	0	177	0	310	0	0	0	0	0	0	0	775	753	44	73	196	186	1725	295	1601	0	224	0	2427	0	0	1415
Streptococcus ratti	0	527	964	832	519	355	0	87	79	0	177	0	328	0	0	0	0	0	73	0	795	498	0	0	0	0	420	0	1639	0	105	0	410	0	0	253
Streptococcus uberis	0	490	1003	768	175	179	117	103	137	77	442	259	424	46	42	149	153	131	80	95	724	530	86	124	193	105	297	117	561	90	188	0	103	96	201	126
Streptococcus halotolerans	0	482	1070	771	579	295	0	74	0	0	117	0	266	0	0	0	0	0	0	0	543	488	0	0	0	0	330	160	492	0	0	0	401	0	0	218
Streptococcus urinalis	0	419	914	772	279	211	92	207	151	184	136	0	223	165	96	0	0	0	194	226	665	439	96	113	124	0	299	185	497	100	0	96	394	153	0	262
Streptococcus chenjunshii	0	408	711	637	182	107	0	88	0	0	137	0	290	0	0	0	0	0	0	0	701	431	0	0	0	0	270	0	509	0	0	0	143	106	0	130
Streptococcus ferus	0	384	812	558	393	265	0	77	0	70	117	0	189	0	0	0	0	0	0	86	604	417	0	0	0	0	256	103	1144	0	0	0	346	0	0	186
Streptococcus marmotae	0	352	862	579	137	78	110	0	0	0	0	0	140	0	0	0	0	0	0	0	429	203	37	0	0	0	185	0	186	0	0	0	0	0	0	0
Streptococcus troglodytae	0	309	565	413	278	159	0	79	0	0	0	0	125	0	0	0	0	0	0	0	481	278	0	0	0	0	243	0	832	0	0	0	248	0	0	181
Streptococcus infantarius	0	302	477	422	0	0	0	0	0	0	137	0	184	0	0	0	0	0	0	0	449	548	0	0	0	0	211	0	98	0	0	0	0	0	0	0
