species	PC1	PC2	PC3
Streptomyces sp. SCSIO 3032	-0.021710207767920688	0.011379052981416747	-0.04173919254475273
Chryseobacterium sp. IHB B 17019	-0.021685355469210302	-0.036604081372969485	0.0393522979478147
Propionibacterium sp. oral taxon 193	-0.021682911979562604	-0.001959946569891113	-0.018359686634745655
Brevibacillus brevis	0.02165577229500161	0.02006483298022866	0.02278348844775961
Clostridium novyi	0.021601988337424775	0.009734241802535673	0.019782471495063767
Corynebacterium choanis	-0.021600505104595404	-0.019191286447387216	-0.021363813827080417
Paenibacillus odorifer	0.02152301837858515	0.014513291771421702	0.015743622643097994
Brachyspira hyodysenteriae	0.02151557511047013	0.013311404583860525	0.01759780335667887
Candidatus Syntrophocurvum alkaliphilum	0.02136487735272407	0.013274088816687861	0.014058586395387151
Eubacterium callanderi	0.02135747727567589	0.02683470553787789	0.01220243885472654
Corynebacterium testudinoris	-0.021260615179388605	-0.017749856827534282	-0.022757163584752264
Ornithinimicrobium sp. HY006	-0.021242304804311916	0.014033564688491483	-0.04122938627833267
Alicyclobacillus sp. SO9	0.021156670228071398	0.018059020275618645	0.018121984320454698
Serpentinomonas raichei	-0.021152124848961337	0.007490442286364565	-0.03911525320205585
Prevotella copri	-0.02111458772108217	0.05244166255110592	0.06255817589366491
Anaerocolumna cellulosilytica	0.021103306832889208	0.04808075691938817	0.032429137651283704
Histophilus somni	-0.02095499334571114	0.011790258411241202	0.04228118834482614
Comamonas sp. NLF-7-7	-0.020947343498053106	0.006967456037054966	-0.038857454624682125
Kocuria turfanensis	-0.02092289104051418	0.01338633568662165	-0.04155621992247731
Abiotrophia defectiva	-0.020901246351929165	-0.02972372464698178	-0.0041452393760557735
Campylobacter sp. RM16192	-0.02087979466934504	0.0038201679582169036	0.003112617265296483
Corynebacterium epidermidicanis	-0.020840496193145465	-0.019208492957989782	-0.020135524310317197
Paenibacillus alvei	0.020795266350691555	0.018279112160380126	0.018047136890687078
Bacillus sp. V3	0.020791262719566096	0.00929415253966544	0.014650408606165117
Leptotrichia sp. oral taxon 847	-0.020765647995489977	-0.04539958451633248	0.012059184074520168
Phocaeicola salanitronis	-0.020750690610899455	0.05296632331406947	0.038554239395930015
Oscillibacter sp. PEA192	0.02070931712638415	0.01878631032570175	0.019369730294518016
Succinivibrio dextrinosolvens	0.02066245584027823	0.018164963294280197	0.026914525519514006
Paenibacillus durus	0.02057834795143451	0.04182372290657028	0.008000839612296607
Flavobacterium columnare	-0.020539908386639473	-0.021184901993614846	0.03087993937253795
Bacteroides eggerthii	-0.020508448169948065	0.03988423315986485	0.03845959218325341
Gordonibacter urolithinfaciens	0.02050691231722222	0.07994592245140797	-0.00495549539618314
Alkaliphilus metalliredigens	0.020452414987190772	0.01803360504201177	0.026667356478684654
Christensenella sp. Marseille-P3954	0.02045162470845368	0.061742779451826414	0.0025741672849045735
Trueperella pyogenes	-0.02042628092395151	0.048757432313557815	-0.011960699313469778
Pseudomonas chlororaphis	-0.02033278202754267	0.013590650952305577	-0.0280322265633421
Pulveribacter suum	-0.020183473944635332	-0.0018956038672584077	-0.03422787162337066
Streptococcus sp. oral taxon 431	0.020181698730981124	-0.07686440560439231	-0.015169912687643942
Lachnoclostridium sp. YL32	0.020175155392553844	0.055208469809268065	0.037953461368027776
Parolsenella massiliensis	0.02015240016023234	0.07328278426025317	0.002220161857460195
Bacteroides uniformis	-0.020111464530720692	0.0410089052468435	0.0465591662324246
Desulfitobacterium hafniense	0.02006151474635636	0.01440679921458242	0.015321573847565379
Tissierellia sp. JN-28	0.0200563405762217	0.03258988647389987	0.0031778598389724864
Pelosinus fermentans	0.01999697429010704	0.02104601393732593	0.015321822944022916
Clostridium kluyveri	0.019979703870983526	0.02832484873230059	0.04016585764543145
Winkia sp. C64	-0.019973676528411442	0.05364269866994615	-0.017682503651500134
Nocardia cyriacigeorgica	-0.01994436115296	0.012301366492304528	-0.04676499266739613
Crassaminicella sp. SY095	0.01987576559507669	0.04670031359444366	0.03494228140471466
Corynebacterium sp. 1959	-0.01986467250189162	-0.023444755344402775	-0.009917467023375844
Oscillibacter valericigenes	0.0198573142555743	0.05718204571712319	0.0029479818667258652
Halobacteroides halobius	0.019798659910694728	0.012598011847102781	0.013896755371121186
Pedococcus dokdonensis	-0.019707109968743333	0.012595255594717832	-0.038975866494924044
Ammonifex degensii	0.019698587205066027	0.01328532974507575	0.015400394544726085
Clostridium cochlearium	0.01968776488582532	0.007360050716203808	0.01639727413050629
Mycolicibacterium rhodesiae	0.019616776320729064	0.014845959670066045	0.016316641603317732
Paenibacillus cellulosilyticus	0.01957718609223904	0.012891133868273369	0.015455423351429149
Streptomyces albus	-0.019557618742910104	0.012435404075302478	-0.04632531177586804
Arthrobacter dokdonellae	-0.01951100787983085	0.010578102849345218	-0.04188930328310234
Chryseobacterium aureum	-0.019504871396543624	-0.03559783711165839	0.035226077204876416
Treponema ruminis	0.01935408643826287	0.03619177233826379	0.03523962299614499
Labrenzia alexandrii	0.01933256715607246	0.013887662697818522	0.016505991217624725
Acidovorax sp. 1608163	-0.019232361795732376	0.004522651894379787	-0.034193199191393214
Brevibacillus agri	0.019149956889335563	0.013438209615715882	0.016454590751814772
Gemella haemolysans	-0.019140340363190577	-0.06626451046402983	0.037831954848833615
Prevotella ruminicola	-0.019029321014894355	0.04953731118365059	0.058738025271480566
Gemella sp. oral taxon 928	-0.018985001165397433	0.05355789243489191	0.0462118853010433
Thermoanaerobacterium thermosaccharolyticum	0.018942270921614428	0.010481807206475569	0.02061458483853573
Rhodoferax sp. BAB1	-0.018932324452783263	0.007099271354173153	-0.03672785145225586
Sporosarcina sp. resist	0.018860339258138084	0.011086635445506102	0.015506080406510777
Planomicrobium glaciei	0.018835500607803327	0.01098309124503393	0.015448596376764864
Ornithinimicrobium sp. H23M54	-0.018737592283083363	0.010005062230076724	-0.04496566591537785
Bacillus infantis	0.018632901515033787	0.007053961703219301	0.013533012763914469
Virgibacillus sp. SK37	0.018586785151096213	0.007175794968931612	0.013686172815827003
Thermoanaerosceptrum fracticalcis	0.018493378472037657	0.019515939935201156	0.00796649358881768
Streptococcus sp. oral taxon 064	-0.0184550179878878	-0.09726319543474211	-0.03593588035066965
Chryseobacterium camelliae	-0.018393109114578875	-0.032803693702229804	0.04256999889077292
Prevotella fusca	-0.018343783685223096	0.06924785389630483	0.08779030993004931
Proteiniphilum saccharofermentans	-0.018262228240956767	0.011120518165185297	0.021462404527019335
Paenibacillus lycopersici	0.018238434889720496	0.009652102163807123	0.014188329655326388
Treponema brennaborense	-0.018226268886809237	0.03128832570431785	-0.004578395951069933
Simonsiella muelleri	-0.018197353343102088	-0.06353400212509999	0.007457919461496645
Janthinobacterium tructae	0.018171536156751794	0.00924666648474771	0.013016006800364223
Paraprevotella xylaniphila	-0.01807940756485486	0.05173819505728492	0.04250219757323638
Desulfosporosinus orientis	0.01807206878375277	0.009508394952465797	0.01395608812906091
Anaerocolumna sp. CTTW	0.01805858236902971	0.05649144268504511	0.024461800293702977
Olsenella sp. LZLJ-2	0.01787741059528839	0.07510177630452433	0.0034810703945090207
Cohnella candidum	0.017828027088477458	0.031360291206649966	0.0031865597986124833
Hydrogenophaga sp. BPS33	-0.017815666292246	0.00708264903834172	-0.037137087768296016
Cellulomonas gilvus	-0.017780358607904563	0.020332908529715497	-0.043222871160182884
Brevibacterium linens	-0.017764818909874566	0.03003149426083511	-0.030073566074854813
Mycolicibacterium tokaiense	0.017755634261086898	0.008181097419572993	0.01029119593738895
Hylemonella gracilis	-0.01772952186585051	0.006098212817584272	-0.035209272621421456
Jiangella sp. DSM 45060	-0.01766261897678444	0.015585270368290953	-0.04491814181709387
Kocuria rhizophila	-0.017553823728736245	0.01565164524738109	-0.041692821970593166
Clostridium taeniosporum	0.017463049329952282	-9.738840972659676e-4	0.012978088992245812
Herbinix luporum	0.017432948675779675	0.045304453111534436	0.026107895009624633
Acetobacterium sp. KB-1	0.01733727905517934	0.01876686561743116	0.007709937426235606
Prevotella jejuni	-0.017201496818014094	0.058024145938207185	0.09792224105929251
Protaetiibacter intestinalis	-0.017176015012189322	0.012116497171645804	-0.0353816197413777
Chryseobacterium sp. T16E-39	-0.017149590559574223	-0.038828448596632856	0.03744408154930429
Sodaliphilus pleomorphus	-0.016933987859649606	0.055875482026161286	0.04477657414149821
Jonquetella anthropi	-0.01692911418238864	0.032093348413957445	-0.019181342438328332
Sorangium cellulosum	-0.016914264125542533	0.055512010421321124	-0.023557588060968845
Paenibacillus sp. 32O-W	0.016909568259413962	0.00269844063941328	0.01144141160358376
Desulfitobacterium dehalogenans	0.01684323444241764	0.005568277678548739	0.012431756325745624
Ferrovibrio terrae	0.01680790436254934	0.004927360188172798	0.011045225389783062
Brachybacterium avium	-0.016715503020596142	0.013729321859349691	-0.04384172072273932
Clostridium tyrobutyricum	0.016675147275738093	0.004923239412933019	0.020544939872039286
Lysobacter alkalisoli	0.01665379660529921	0.006131705266453808	0.01271312399254781
Alistipes shahii	-0.01663041259586281	0.035026101627602224	0.040000822380638734
Cupriavidus basilensis	-0.016629105601780964	0.009533830133456142	-0.04113356215946511
Sphaerochaeta pleomorpha	0.01659351207931848	0.006119723432032381	0.012111170211432024
Microbacterium oxydans	-0.016531522666776308	0.00446273777797533	-0.02505245881588559
Sporolactobacillus terrae	0.016403666937236952	0.002057139267069367	0.01447640368012301
Arthrobacter alpinus	-0.016400050413912376	0.003735010064529765	-0.01773964919678171
Corynebacterium pseudopelargi	-0.01639197519350785	-0.022955060420978213	-0.012138035087519266
Janibacter limosus	-0.016386791470326952	0.012438663897326596	-0.0377593809231707
Bacillus glycinifermentans	0.016368498903548936	0.004828769629927733	0.012724701346236274
Faecalibacillus intestinalis	0.016366386579699795	0.002786315564797186	0.01242738938605726
Corynebacterium pelargi	-0.01634643579225648	-0.02231835510336615	-0.012088653587210051
Chlorobaculum parvum	0.016329878706426926	0.0062010867310836075	0.013261321419553005
Prevotella scopos	-0.016262874913676128	0.06515692729201981	0.09662944012306068
Cellulosimicrobium cellulans	-0.016172677631105924	0.016165437117042825	-0.03940471296452084
Pseudomonas psychrophila	0.016137075418324064	0.006264543777013262	0.015531729778968904
Vibrio mediterranei	0.01613371325185695	-0.002511360357314514	0.0083272631303994
Hydrogenophaga sp. RAC07	-0.01612192067377425	-0.003068666146996968	-0.02749029898767592
Achromobacter spanius	-0.016114075460623368	0.0156407127725223	-0.035746244453046847
[Clostridium] innocuum	0.016046074701705597	0.07557621291583622	0.017431991209645656
Luteipulveratus mongoliensis	-0.015972423580933846	0.012728594087997676	-0.04188286047989376
Kaistella jeonii	-0.015926586698893477	-0.036290782814786565	0.034179967399218573
Kaistella daneshvariae	-0.01585734195605571	-0.03247454785287322	0.03102544019921128
Serpentinomonas mccroryi	-0.015787233948626904	0.006968601078893386	-0.03692563019099752
Pseudoalteromonas rubra	0.01577605971127465	-0.0010482256341350445	0.009699771835226934
Dehalobacterium formicoaceticum	0.01571662036161855	-4.979065354826549e-4	0.00917257255547108
Streptococcus sp. NCTC 11567	0.01569864293373607	0.04910159679420902	0.014528590477444848
Fictibacillus arsenicus	0.015652884170576153	-5.264106847464484e-4	0.009796330530250072
Frankia sp. EAN1pec	-0.015646676381462613	0.02562395765210173	-0.03918460677390001
Neptunomonas phycophila	0.015636799314845615	0.0018382827565072953	0.010108592711505474
Corynebacterium sp. 2019	-0.01562136266949913	-0.013003815881521781	-0.022000281991419703
Acetoanaerobium sticklandii	0.015611706913733127	0.0380899530417166	0.020415166851824207
Mycobacterium sp. JS623	0.015609511729524317	0.0015319129993670018	0.010247468762551866
Chryseobacterium arthrosphaerae	-0.015573406982683946	-0.03007614507295042	0.029918640182473154
Schaalia sp. ZJ405	-0.015516852565221874	0.0267961846389127	-0.0072642226757995655
Kroppenstedtia eburnea	0.01550496664323627	0.0019077841559450364	0.011162369025663355
Aeromicrobium sp. A1-2	-0.015502555261592462	0.013311090249737853	-0.04076104572981092
Gallibacterium anatis	-0.015484764472119954	-0.036363818540568325	0.03344287695873456
Brachybacterium vulturis	-0.01545607058981801	0.013467945168719282	-0.04178857246523807
Longibaculum sp. KGMB06250	0.015454583397758672	5.926718691818574e-4	0.009160380907699408
Corynebacterium marinum	-0.015449266441517706	0.007702918266752998	-0.03937362636607981
Desulfonema magnum	0.015431799754387934	0.0010767250083093159	0.010080606221202368
Hathewaya histolytica	0.015427855687498966	-6.790550437837184e-4	0.011975665469636155
Diaphorobacter sp. HDW4A	-0.015325001604769283	-0.003250693079586408	-0.030794837690890652
Comamonas piscis	-0.015302752812613394	0.010817488914225749	-0.03750817288310915
Methylobacterium mesophilicum	0.015301751222052067	0.002000249557100291	0.010951721773953907
Roseobacter ponti	0.015257035207558594	0.001913945693405164	0.010939702080699732
Porphyrobacter sp. HT-58-2	0.015248618749834658	0.0024554669470968913	0.010505209360558689
Cupriavidus necator	-0.015235549249664554	0.01073283149036055	-0.0362135928081384
Streptococcus gordonii	-0.015188820272220344	-0.03884825645489229	-0.01342941517352171
Neorhizobium galegae	0.015169877426075111	0.0016690849288745107	0.009786522087012054
Mesorhizobium sp. L-2-11	0.015166999145421987	0.002206203642105429	0.010413208400975283
Chryseobacterium gleum	-0.01514767024243671	-0.035778399263770175	0.03399314876331171
Bacillus methanolicus	0.015135549525554811	0.0019045375168575789	0.011600953389348957
Bacillus beveridgei	0.015128640136639138	0.001580441006237707	0.010551246170983618
Planococcus sp. MB-3u-03	0.015118202054939531	0.001860244577027752	0.011560820436944818
Frankia inefficax	-0.015118129441653071	0.013886527125578056	-0.041224963429700626
Microbacterium sediminis	-0.015070968933781527	0.013486754734788744	-0.046260690421606285
Azospirillum lipoferum	0.01502817931560055	0.051484453020035396	-0.005776975744755788
Alistipes finegoldii	-0.014964306492189107	0.008767074568694844	0.024304585216365124
Avibacterium paragallinarum	-0.01496043463286521	-0.0404303285594756	0.028233036681887494
Anaerocolumna sedimenticola	0.014960315410366031	0.04188696697663828	0.026500324438895752
Serinicoccus chungangensis	-0.014890710569936374	0.015506055510504786	-0.04387966222944282
Ruania sp. HY168	-0.014887737124631555	0.03405074210352361	-0.03611532787491732
Dysosmobacter welbionis	0.014802982549596076	0.035939309632786735	0.011880086248056202
Bacteroides sp. CBA7301	-0.014736293335308454	0.020872990142449872	0.026750196964978386
Arthrobacter sp. YN	0.014705125924093199	-0.005034826412151271	0.006895456139088206
Bacteroides intestinalis	-0.01457182245301052	0.037984163606586005	0.03480144493551252
Odoribacter splanchnicus	-0.014551502636755207	0.04380700107141351	0.04349637416374898
Arthrobacter sp. PM3	-0.014485990184572455	0.009786422009099264	-0.03434442174787261
Rhodoferax koreense	-0.014462915574985467	0.0025157338835726448	-0.033042951891899555
Clostridium argentinense	0.014368587080515189	0.0028948866823383236	0.023333467128789646
